Id,Date,Nitrat level,Temperature,Humidity,Pressure,Wind_Speed,Precipitation,UV_Index,Oxygen_Level,Weather_Condition,Traffic_Condition,Road_Type,Time_of_Day,Nitrat level2
98,2023-07-15,50.73753226352019,24,38,984,28,7,2,20,Partly Cloudy,Heavy Traffic,Rural Road,Evening,50.73753226352019
10,2023-07-16,58.150376338446655,30,54,997,23,28,3,15,Snowy,Moderate Traffic,Highway,Afternoon,58.150376338446655
11,2023-07-16,64.1153730502045,12,72,994,17,2,8,23,Sunny,Light Traffic,Rural Road,Morning,64.1153730502045
12,2023-07-16,54.01199080970009,20,29,1004,25,4,7,28,Snowy,Heavy Traffic,Highway,Night,54.01199080970009
13,2023-07-16,60.46151693835778,11,11,1057,10,7,10,26,Cloudy,Light Traffic,Rural Road,Afternoon,60.46151693835778
14,2023-07-16,33.31122695904454,14,23,1087,18,6,6,18,Partly Cloudy,Moderate Traffic,Urban Road,Night,33.31122695904454
15,2023-07-16,37.1565598972405,23,95,1086,24,27,5,14,Snowy,Light Traffic,Highway,Afternoon,37.1565598972405
16,2023-07-16,48.67475588079951,9,88,911,9,42,4,29,Rainy,Moderate Traffic,Highway,Night,48.67475588079951
17,2023-07-16,42.06623782632349,11,36,1055,28,44,3,11,Partly Cloudy,Heavy Traffic,Highway,Night,187.0
18,2023-07-16,35.7586139860629,5,96,984,26,27,5,14,Snowy,Heavy Traffic,Urban Road,Evening,122.0
19,2023-07-16,33.670039943762035,15,26,987,17,32,4,25,Sunny,Heavy Traffic,Highway,Evening,33.670039943762035
20,2023-07-16,67.3660853000007,14,23,999,3,35,6,25,Rainy,Heavy Traffic,Rural Road,Night,67.3660853000007
21,2023-07-16,31.28192884293292,19,21,969,27,24,4,20,Rainy,Heavy Traffic,Highway,Afternoon,31.28192884293292
22,2023-07-16,44.27105783075532,17,39,1045,13,36,0,10,Partly Cloudy,Moderate Traffic,Rural Road,Morning,44.27105783075532
23,2023-07-16,49.30884283682574,21,98,1040,7,13,2,10,Rainy,Heavy Traffic,Urban Road,Evening,49.30884283682574
24,2023-07-16,45.759860516484785,24,39,945,29,46,1,24,Rainy,Moderate Traffic,Urban Road,Night,45.759860516484785
25,2023-07-16,38.44875965866595,25,30,1007,3,0,5,14,Partly Cloudy,Moderate Traffic,Highway,Evening,38.44875965866595
26,2023-07-16,36.750980252345094,8,4,1086,21,17,7,25,Sunny,Moderate Traffic,Urban Road,Night,36.750980252345094
27,2023-07-16,65.39799149214001,6,20,934,18,11,3,22,Sunny,Moderate Traffic,Urban Road,Afternoon,65.39799149214001
28,2023-07-16,50.51311627466028,10,92,1034,7,27,6,30,Cloudy,Light Traffic,Highway,Morning,50.51311627466028
29,2023-07-16,35.639164061918535,11,51,1004,7,12,5,14,Sunny,Light Traffic,Highway,Evening,35.639164061918535
30,2023-07-16,36.02786571047993,16,20,1028,24,27,4,16,Cloudy,Heavy Traffic,Urban Road,Night,36.02786571047993
31,2023-07-16,35.278480635873684,26,97,1093,2,46,8,11,Rainy,Heavy Traffic,Urban Road,Evening,35.278480635873684
32,2023-07-16,27.66994215122348,7,78,919,12,35,3,27,Partly Cloudy,Heavy Traffic,Rural Road,Evening,27.66994215122348
33,2023-07-16,30.68818273705981,26,30,925,13,8,5,22,Snowy,Light Traffic,Urban Road,Night,30.68818273705981
34,2023-07-16,32.681062097911195,20,72,1036,7,20,9,22,Rainy,Heavy Traffic,Urban Road,Afternoon,32.681062097911195
35,2023-07-16,39.66370596489072,20,13,1004,2,48,5,19,Sunny,Moderate Traffic,Highway,Morning,39.66370596489072
36,2023-07-16,53.18266704640587,10,70,965,3,11,10,24,Sunny,Light Traffic,Highway,Evening,53.18266704640587
37,2023-07-16,31.992319868575464,13,55,978,8,9,5,28,Rainy,Heavy Traffic,Highway,Night,31.992319868575464
38,2023-07-16,34.97394229253807,6,35,954,14,23,1,20,Cloudy,Light Traffic,Urban Road,Afternoon,34.97394229253807
39,2023-07-16,38.69132001389033,26,54,1012,12,49,6,27,Partly Cloudy,Moderate Traffic,Highway,Afternoon,
40,2023-07-16,53.752687705265465,28,26,1012,9,18,8,22,Snowy,Heavy Traffic,Rural Road,Morning,53.752687705265465
41,2023-07-16,37.57559395005635,9,82,995,29,31,2,14,Partly Cloudy,Light Traffic,Urban Road,Evening,37.57559395005635
42,2023-07-16,23.81577485708883,13,45,1017,5,18,2,23,Rainy,Light Traffic,Highway,Evening,23.81577485708883
43,2023-07-16,32.28023583139594,5,60,902,7,39,1,21,Cloudy,Heavy Traffic,Rural Road,Afternoon,32.28023583139594
44,2023-07-16,37.9494603592245,9,49,1032,4,1,0,27,Sunny,Heavy Traffic,Urban Road,Evening,37.9494603592245
45,2023-07-16,32.636997751536825,24,42,946,12,44,7,11,Cloudy,Heavy Traffic,Highway,Night,32.636997751536825
46,2023-07-16,49.32958378903261,6,55,904,2,32,6,29,Rainy,Light Traffic,Highway,Evening,49.32958378903261
47,2023-07-16,41.72741444211281,7,29,1043,28,0,2,27,Sunny,Heavy Traffic,Urban Road,Evening,41.72741444211281
48,2023-07-16,33.13540288835163,8,44,1048,6,5,7,17,Sunny,Moderate Traffic,Rural Road,Night,33.13540288835163
49,2023-07-16,28.239680438836384,25,67,949,4,48,0,25,Sunny,Heavy Traffic,Highway,Evening,28.239680438836384
50,2023-07-16,56.18348735369154,27,13,1026,22,28,2,15,Cloudy,Moderate Traffic,Highway,Evening,56.18348735369154
51,2023-07-16,33.450731955889104,24,88,968,24,29,8,14,Rainy,Light Traffic,Highway,Afternoon,33.450731955889104
52,2023-07-16,32.670325864992144,15,12,1080,10,37,1,28,Sunny,Moderate Traffic,Rural Road,Night,32.670325864992144
53,2023-07-16,28.07075801440221,16,66,1009,14,49,10,22,Sunny,Light Traffic,Rural Road,Morning,28.07075801440221
54,2023-07-16,46.986266563653594,12,82,987,22,11,5,23,Partly Cloudy,Heavy Traffic,Highway,Night,46.986266563653594
55,2023-07-16,28.75834348825131,25,94,1001,28,11,9,24,Rainy,Light Traffic,Highway,Evening,28.75834348825131
56,2023-07-16,68.99384946909187,14,48,1093,21,49,0,29,Partly Cloudy,Moderate Traffic,Highway,Evening,68.99384946909187
57,2023-07-16,47.79223573855484,19,4,1007,14,26,1,28,Cloudy,Moderate Traffic,Rural Road,Evening,47.79223573855484
58,2023-07-16,41.60926367874351,11,96,928,3,8,7,28,Rainy,Heavy Traffic,Urban Road,Afternoon,41.60926367874351
59,2023-07-16,24.111474664799253,17,22,950,10,39,5,15,Snowy,Heavy Traffic,Highway,Morning,24.111474664799253
60,2023-07-16,48.422590295487105,7,95,1043,22,38,8,12,Rainy,Light Traffic,Highway,Morning,48.422590295487105
61,2023-07-16,42.19967260032023,12,93,944,20,22,9,18,Rainy,Light Traffic,Highway,Night,42.19967260032023
62,2023-07-16,52.890692313467014,5,98,1076,28,32,4,12,Snowy,Light Traffic,Rural Road,Morning,52.890692313467014
63,2023-07-16,37.580816891491345,6,49,912,13,8,5,23,Rainy,Light Traffic,Urban Road,Morning,37.580816891491345
64,2023-07-16,37.2845523245419,26,72,978,10,39,3,29,Sunny,Heavy Traffic,Highway,Evening,37.2845523245419
65,2023-07-16,39.29130895208153,7,7,1030,16,3,2,22,Snowy,Heavy Traffic,Rural Road,Evening,39.29130895208153
66,2023-07-16,43.99758470868749,24,10,1084,9,8,3,12,Sunny,Light Traffic,Rural Road,Morning,43.99758470868749
67,2023-07-16,30.696899275064595,7,41,1086,26,9,4,16,Partly Cloudy,Light Traffic,Rural Road,Evening,30.696899275064595
68,2023-07-16,40.135390928437715,25,24,954,26,20,1,21,Rainy,Moderate Traffic,Urban Road,Night,40.135390928437715
69,2023-07-16,26.05141226841346,10,24,985,24,8,5,12,Sunny,Light Traffic,Urban Road,Morning,26.05141226841346
70,2023-07-16,50.99658626997117,25,1,948,8,30,8,13,Partly Cloudy,Light Traffic,Urban Road,Evening,50.99658626997117
71,2023-07-16,46.30624031968418,30,97,914,29,22,10,24,Snowy,Heavy Traffic,Urban Road,Night,46.30624031968418
72,2023-07-16,46.51527422676856,30,74,972,8,1,6,23,Sunny,Heavy Traffic,Highway,Afternoon,46.51527422676856
73,2023-07-16,32.76910813055013,13,34,1014,4,13,7,23,Rainy,Heavy Traffic,Highway,Night,32.76910813055013
74,2023-07-16,58.482081641867545,9,74,939,4,32,5,14,Snowy,Heavy Traffic,Urban Road,Morning,58.482081641867545
75,2023-07-16,27.093111617350203,19,28,1007,19,0,9,22,Rainy,Light Traffic,Highway,Morning,27.093111617350203
76,2023-07-16,33.57211700790414,14,86,956,9,8,10,15,Sunny,Light Traffic,Highway,Evening,33.57211700790414
77,2023-07-16,32.16855883602993,18,0,1055,4,36,10,22,Snowy,Heavy Traffic,Rural Road,Night,32.16855883602993
78,2023-07-16,31.99435365966739,14,59,956,1,46,2,21,Rainy,Heavy Traffic,Rural Road,Night,31.99435365966739
79,2023-07-16,54.62112192110155,15,26,1011,15,20,1,29,Cloudy,Moderate Traffic,Rural Road,Morning,149.0
80,2023-07-16,38.270958861178784,11,86,1002,27,5,8,12,Snowy,Heavy Traffic,Rural Road,Evening,38.270958861178784
81,2023-07-16,23.918464941516152,25,82,951,18,41,2,29,Rainy,Heavy Traffic,Urban Road,Morning,23.918464941516152
82,2023-07-16,19.466409901672456,12,49,975,10,40,2,25,Snowy,Heavy Traffic,Urban Road,Evening,19.466409901672456
83,2023-07-16,51.97188010487199,26,4,971,24,23,8,16,Partly Cloudy,Light Traffic,Urban Road,Morning,51.97188010487199
84,2023-07-16,39.58570610580928,23,60,989,28,38,9,20,Sunny,Moderate Traffic,Highway,Afternoon,39.58570610580928
85,2023-07-16,38.15151244117099,11,30,1016,18,6,10,16,Rainy,Light Traffic,Urban Road,Night,38.15151244117099
86,2023-07-16,48.75269348567978,28,91,1080,13,13,6,12,Sunny,Light Traffic,Rural Road,Morning,48.75269348567978
87,2023-07-16,36.68673582946161,22,15,1029,23,28,7,25,Rainy,Light Traffic,Highway,Afternoon,36.68673582946161
88,2023-07-16,41.10931642361597,13,93,1013,8,18,10,20,Sunny,Light Traffic,Rural Road,Morning,41.10931642361597
89,2023-07-16,49.50200380804883,17,85,982,9,22,3,21,Rainy,Moderate Traffic,Highway,Morning,49.50200380804883
90,2023-07-16,38.2390169218998,17,79,965,20,22,7,18,Cloudy,Moderate Traffic,Highway,Afternoon,38.2390169218998
91,2023-07-16,28.183633619582867,16,89,1061,7,16,6,29,Snowy,Light Traffic,Urban Road,Evening,28.183633619582867
92,2023-07-16,31.79086570908092,13,38,979,29,33,1,10,Sunny,Light Traffic,Rural Road,Night,31.79086570908092
93,2023-07-16,21.53606736092823,23,35,965,4,8,3,13,Sunny,Heavy Traffic,Urban Road,Afternoon,21.53606736092823
94,2023-07-16,50.34274318717791,14,6,1080,24,33,8,21,Rainy,Heavy Traffic,Highway,Evening,50.34274318717791
95,2023-07-16,29.510048802954536,18,64,986,17,14,4,24,Rainy,Heavy Traffic,Urban Road,Morning,29.510048802954536
96,2023-07-16,27.1148530680825,12,96,1009,29,44,1,20,Partly Cloudy,Moderate Traffic,Urban Road,Morning,27.1148530680825
97,2023-07-16,36.99316308357522,30,86,1072,7,33,3,18,Snowy,Heavy Traffic,Highway,Morning,163.0
98,2023-07-16,64.67202583888607,26,28,1058,1,18,5,11,Snowy,Moderate Traffic,Rural Road,Morning,64.67202583888607
10,2023-07-17,31.572424565082102,26,1,1073,20,27,9,14,Snowy,Heavy Traffic,Highway,Evening,31.572424565082102
11,2023-07-17,38.23179112038291,9,7,1095,5,36,6,10,Sunny,Moderate Traffic,Highway,Morning,38.23179112038291
12,2023-07-17,41.39491789847816,9,42,943,15,36,4,26,Rainy,Moderate Traffic,Highway,Afternoon,41.39491789847816
13,2023-07-17,38.3336093418856,30,75,978,13,20,4,13,Partly Cloudy,Light Traffic,Highway,Evening,38.3336093418856
14,2023-07-17,25.296769150709387,25,48,968,5,12,9,25,Sunny,Moderate Traffic,Urban Road,Evening,25.296769150709387
15,2023-07-17,22.728120607790956,9,31,977,6,0,3,24,Sunny,Heavy Traffic,Urban Road,Afternoon,22.728120607790956
16,2023-07-17,38.032957715525654,19,54,986,15,32,8,30,Cloudy,Light Traffic,Highway,Morning,38.032957715525654
17,2023-07-17,49.13161612127416,20,49,998,21,40,2,25,Cloudy,Light Traffic,Highway,Evening,49.13161612127416
18,2023-07-17,31.009566778457682,20,58,1070,1,16,10,13,Snowy,Moderate Traffic,Urban Road,Afternoon,31.009566778457682
19,2023-07-17,52.41227046363106,18,21,1065,10,24,1,18,Rainy,Light Traffic,Highway,Night,52.41227046363106
20,2023-07-17,50.92095554812037,12,100,925,21,5,1,23,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,50.92095554812037
21,2023-07-17,46.32970183815867,25,48,941,23,46,9,11,Rainy,Moderate Traffic,Highway,Afternoon,46.32970183815867
22,2023-07-17,40.05570030393573,19,7,930,7,30,2,27,Rainy,Light Traffic,Rural Road,Afternoon,40.05570030393573
23,2023-07-17,58.72249312249636,26,36,1070,27,19,0,14,Snowy,Heavy Traffic,Highway,Afternoon,58.72249312249636
24,2023-07-17,64.89120149142836,19,49,1008,10,30,2,21,Cloudy,Moderate Traffic,Urban Road,Morning,64.89120149142836
25,2023-07-17,34.81717536891254,24,48,925,10,27,10,11,Rainy,Heavy Traffic,Rural Road,Morning,34.81717536891254
26,2023-07-17,42.56248212006162,11,12,978,16,36,0,22,Snowy,Heavy Traffic,Highway,Evening,42.56248212006162
27,2023-07-17,26.96354744264704,10,19,914,20,47,8,27,Partly Cloudy,Moderate Traffic,Rural Road,Morning,26.96354744264704
28,2023-07-17,58.95631346465359,13,23,941,18,14,10,17,Cloudy,Moderate Traffic,Highway,Night,58.95631346465359
29,2023-07-17,49.458804733201454,9,3,1063,15,10,7,29,Partly Cloudy,Light Traffic,Urban Road,Night,49.458804733201454
30,2023-07-17,40.100512700443446,15,89,1024,7,39,7,27,Cloudy,Moderate Traffic,Rural Road,Morning,40.100512700443446
31,2023-07-17,26.726644949866163,7,59,971,26,20,4,26,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,26.726644949866163
32,2023-07-17,53.297034825093206,26,27,969,26,28,5,28,Partly Cloudy,Light Traffic,Rural Road,Night,53.297034825093206
33,2023-07-17,63.10534085751502,13,56,1072,9,23,7,26,Partly Cloudy,Heavy Traffic,Urban Road,Afternoon,63.10534085751502
34,2023-07-17,48.85758855791252,20,95,1016,26,40,4,29,Rainy,Heavy Traffic,Urban Road,Afternoon,48.85758855791252
35,2023-07-17,63.16350418132563,9,47,996,21,16,0,30,Snowy,Moderate Traffic,Rural Road,Morning,63.16350418132563
36,2023-07-17,43.00335984170791,7,12,941,22,47,10,12,Rainy,Heavy Traffic,Urban Road,Morning,43.00335984170791
37,2023-07-17,48.116190971771324,26,71,945,28,32,2,22,Sunny,Light Traffic,Rural Road,Evening,48.116190971771324
38,2023-07-17,31.001635874467066,17,42,1063,11,7,1,29,Sunny,Moderate Traffic,Highway,Afternoon,31.001635874467066
39,2023-07-17,34.22342903839509,8,16,953,8,2,7,13,Rainy,Heavy Traffic,Highway,Afternoon,34.22342903839509
40,2023-07-17,45.379833568533414,28,17,963,2,27,6,22,Cloudy,Moderate Traffic,Urban Road,Morning,45.379833568533414
41,2023-07-17,50.39754006269783,8,82,992,9,28,7,30,Cloudy,Moderate Traffic,Urban Road,Morning,50.39754006269783
42,2023-07-17,33.21140079977587,12,85,1010,11,21,10,28,Partly Cloudy,Light Traffic,Urban Road,Afternoon,33.21140079977587
43,2023-07-17,33.62390381123029,22,81,1032,9,38,10,12,Rainy,Moderate Traffic,Highway,Evening,156.0
44,2023-07-17,26.95966920913782,7,38,1064,14,19,0,12,Rainy,Light Traffic,Rural Road,Night,26.95966920913782
45,2023-07-17,51.03555221285255,26,24,1077,3,48,1,22,Partly Cloudy,Heavy Traffic,Highway,Afternoon,51.03555221285255
46,2023-07-17,44.2494741732819,10,79,1046,10,35,5,20,Partly Cloudy,Heavy Traffic,Rural Road,Morning,44.2494741732819
47,2023-07-17,48.79038997150051,23,6,984,26,45,4,13,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,48.79038997150051
48,2023-07-17,60.86502416382692,29,36,1076,2,0,7,19,Cloudy,Heavy Traffic,Highway,Evening,60.86502416382692
49,2023-07-17,47.33731872356658,25,59,968,27,31,8,29,Cloudy,Moderate Traffic,Highway,Morning,47.33731872356658
50,2023-07-17,20.469069974623476,9,27,1010,22,24,7,10,Cloudy,Moderate Traffic,Rural Road,Afternoon,20.469069974623476
51,2023-07-17,46.33289237197057,26,53,1052,19,35,0,13,Cloudy,Heavy Traffic,Urban Road,Afternoon,46.33289237197057
52,2023-07-17,29.679926894495043,12,96,945,1,39,9,23,Rainy,Moderate Traffic,Highway,Night,29.679926894495043
53,2023-07-17,34.16429905179371,5,27,977,8,43,1,17,Sunny,Light Traffic,Urban Road,Afternoon,34.16429905179371
54,2023-07-17,47.3417010828715,24,85,1037,12,21,2,14,Sunny,Heavy Traffic,Urban Road,Morning,47.3417010828715
55,2023-07-17,56.86518933854907,25,43,1005,29,47,10,21,Partly Cloudy,Heavy Traffic,Highway,Morning,56.86518933854907
56,2023-07-17,50.921401750555155,8,68,924,27,50,5,27,Cloudy,Heavy Traffic,Rural Road,Night,50.921401750555155
57,2023-07-17,47.39477808537627,19,1,952,20,35,9,19,Snowy,Moderate Traffic,Highway,Evening,175.0
58,2023-07-17,52.005020163184,15,7,1100,21,9,2,29,Snowy,Heavy Traffic,Rural Road,Morning,52.005020163184
59,2023-07-17,65.14708502317029,26,61,987,22,9,8,30,Partly Cloudy,Light Traffic,Urban Road,Afternoon,65.14708502317029
60,2023-07-17,26.617761474743567,20,73,1079,28,47,6,15,Cloudy,Light Traffic,Highway,Morning,26.617761474743567
61,2023-07-17,32.69452625870724,23,91,968,18,27,0,14,Rainy,Light Traffic,Rural Road,Night,32.69452625870724
62,2023-07-17,32.31136719748949,28,39,958,22,11,4,20,Partly Cloudy,Moderate Traffic,Rural Road,Evening,32.31136719748949
63,2023-07-17,37.74046948932673,8,99,1044,16,45,2,20,Partly Cloudy,Light Traffic,Rural Road,Morning,37.74046948932673
64,2023-07-17,27.596081149143803,18,63,945,16,0,1,17,Cloudy,Heavy Traffic,Highway,Morning,27.596081149143803
65,2023-07-17,46.04553597740216,17,72,946,12,32,4,15,Partly Cloudy,Light Traffic,Rural Road,Evening,46.04553597740216
66,2023-07-17,59.6967775385706,6,98,1001,0,43,3,12,Cloudy,Moderate Traffic,Urban Road,Night,59.6967775385706
67,2023-07-17,27.094336309613404,14,90,1032,24,20,7,19,Snowy,Heavy Traffic,Highway,Evening,27.094336309613404
68,2023-07-17,29.700610825144675,24,20,1037,11,46,8,18,Partly Cloudy,Light Traffic,Urban Road,Afternoon,29.700610825144675
69,2023-07-17,26.690986568286853,11,2,933,15,45,9,27,Rainy,Moderate Traffic,Rural Road,Evening,26.690986568286853
70,2023-07-17,69.20287409856616,25,96,1016,5,14,3,28,Cloudy,Heavy Traffic,Urban Road,Morning,69.20287409856616
71,2023-07-17,62.650685761570834,24,68,1013,4,16,2,27,Sunny,Moderate Traffic,Highway,Night,62.650685761570834
72,2023-07-17,57.39602762586008,25,44,947,19,33,1,25,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,57.39602762586008
73,2023-07-17,45.64714757876029,16,65,949,20,42,2,29,Cloudy,Moderate Traffic,Urban Road,Night,45.64714757876029
74,2023-07-17,49.28325398381581,15,78,1014,19,27,7,23,Partly Cloudy,Heavy Traffic,Highway,Night,49.28325398381581
75,2023-07-17,48.856685826947896,8,88,984,7,42,2,28,Rainy,Moderate Traffic,Rural Road,Night,48.856685826947896
76,2023-07-17,46.76804066522058,15,59,1074,4,37,6,14,Partly Cloudy,Heavy Traffic,Highway,Night,46.76804066522058
77,2023-07-17,45.68658381749498,9,43,1008,6,23,6,26,Sunny,Moderate Traffic,Rural Road,Evening,45.68658381749498
78,2023-07-17,48.25475366877103,15,96,1058,16,6,0,10,Rainy,Light Traffic,Urban Road,Morning,48.25475366877103
79,2023-07-17,21.675243782712734,14,47,919,25,17,6,23,Cloudy,Light Traffic,Rural Road,Morning,21.675243782712734
80,2023-07-17,36.050923369113924,27,81,986,30,11,8,18,Cloudy,Heavy Traffic,Urban Road,Night,36.050923369113924
81,2023-07-17,32.300192398329365,10,56,1004,13,24,10,29,Cloudy,Moderate Traffic,Rural Road,Afternoon,32.300192398329365
82,2023-07-17,46.24426410945562,15,3,1020,3,32,1,10,Partly Cloudy,Light Traffic,Highway,Night,46.24426410945562
83,2023-07-17,37.184049343414884,12,39,1085,0,19,6,13,Rainy,Moderate Traffic,Highway,Afternoon,37.184049343414884
84,2023-07-17,58.9184849311039,6,25,1081,27,48,0,12,Sunny,Heavy Traffic,Highway,Night,58.9184849311039
85,2023-07-17,22.864985694660508,26,98,926,17,40,7,22,Sunny,Moderate Traffic,Highway,Afternoon,22.864985694660508
86,2023-07-17,53.98148232079118,21,11,919,10,28,1,24,Rainy,Moderate Traffic,Highway,Night,53.98148232079118
87,2023-07-17,42.29132557831307,13,6,949,9,43,0,24,Snowy,Heavy Traffic,Highway,Evening,42.29132557831307
88,2023-07-17,36.91651127473658,28,13,1047,28,46,0,19,Cloudy,Light Traffic,Urban Road,Evening,36.91651127473658
89,2023-07-17,63.61769899237278,15,88,1096,13,5,5,16,Partly Cloudy,Heavy Traffic,Highway,Morning,63.61769899237278
90,2023-07-17,41.62278418483216,24,62,920,25,39,2,29,Partly Cloudy,Moderate Traffic,Urban Road,Night,41.62278418483216
91,2023-07-17,27.373724621270444,25,31,974,22,2,8,24,Partly Cloudy,Moderate Traffic,Highway,Afternoon,27.373724621270444
92,2023-07-17,59.64048226822089,22,66,903,6,23,2,17,Cloudy,Heavy Traffic,Urban Road,Night,59.64048226822089
93,2023-07-17,42.131974257234226,15,58,1081,4,47,6,16,Cloudy,Moderate Traffic,Rural Road,Night,42.131974257234226
94,2023-07-17,35.21562878369377,15,97,972,25,35,8,13,Sunny,Heavy Traffic,Rural Road,Afternoon,35.21562878369377
95,2023-07-17,44.8142762353376,11,4,948,2,34,4,28,Sunny,Light Traffic,Rural Road,Morning,44.8142762353376
96,2023-07-17,31.42471286886912,20,1,950,23,34,5,19,Rainy,Moderate Traffic,Urban Road,Afternoon,31.42471286886912
97,2023-07-17,43.69044000608742,12,80,997,16,4,0,22,Cloudy,Light Traffic,Rural Road,Morning,43.69044000608742
98,2023-07-17,34.633975983983184,16,32,936,19,2,10,26,Cloudy,Heavy Traffic,Urban Road,Afternoon,34.633975983983184
10,2023-07-18,22.759001505324512,26,25,1076,7,12,3,16,Sunny,Light Traffic,Highway,Evening,22.759001505324512
11,2023-07-18,19.536761453784734,16,29,1017,27,15,0,20,Partly Cloudy,Light Traffic,Highway,Night,19.536761453784734
