Date,Name,Nitrat level,Total Revenue,Environmental Certifications,Complaints or Violations,Environmental Expenditures,Research and Development,Government Subsidies/Incentives,Number of Employees,Temp. higher than average,Product Line,Community Engagement Level,Supplier Diversity,Nitrat level2
2023-07-22,"Chen, Hart and Jones",86.88054427893616,261087660.25,LEED,6,397780.96,88074.99,437168.77,8961,Yes,Electronics,Low,Diverse,86.88054427893616
2023-07-22,"Fleming, Hebert and Miller",255.39905267454654,305788488.78,LEED,8,183581.61,22035.9,543921.22,5575,Yes,Electronics,Medium,Not Diverse,255.39905267454654
2023-07-22,Moore-White,167.96926825294796,272425186.46,ISO 14001,9,396946.96,58809.84,514108.49,1341,No,Electronics,Low,Diverse,167.96926825294796
2023-07-22,"Miller, Lowe and Smith",83.41852708949116,1744070.04,LEED,0,296468.97,35542.68,365436.85,4035,Yes,Electronics,High,Not Diverse,83.41852708949116
2023-07-22,"Whitaker, Castillo and Ortiz",228.15662841743384,30964124.43,LEED,3,187059.76,16464.65,445614.87,7629,Yes,Aerospace,Low,Diverse,228.15662841743384
2023-07-22,Schmitt-Obrien,329.8260877007398,721855233.23,Green Business,3,295044.58,74575.92,164864.79,7961,Yes,Pharmaceuticals,High,Not Diverse,329.8260877007398
2023-07-22,Hensley PLC,90.03448466975729,122061628.82,Green Business,5,431195.95,83976.61,660347.9,7627,Yes,Automotive,High,Diverse,90.03448466975729
2023-07-22,Mahoney-Young,225.9267663330934,220511916.65,Green Business,9,521225.69,82079.72,977430.52,6744,Yes,Consumer Goods,Low,Diverse,225.9267663330934
2023-07-22,Howard and Sons,85.62279674703089,34737244.06,ISO 14001,6,751552.57,48020.51,953740.07,2928,Yes,Automotive,Low,Not Diverse,85.62279674703089
2023-07-22,"Cox, Hudson and Garcia",285.50638664936963,713851169.84,ISO 14001,5,136531.99,88432.56,834147.98,7072,No,Aerospace,Medium,Diverse,285.50638664936963
2023-07-22,Fox-Tyler,311.8789845111619,716170387.64,Green Business,3,274551.32,53099.69,262004.84,6295,Yes,Pharmaceuticals,Low,Diverse,311.8789845111619
2023-07-22,Wood-Cole,87.28263926951344,858688854.0,Green Business,1,182406.31,67825.55,961231.01,5861,Yes,Aerospace,Low,Not Diverse,87.28263926951344
2023-07-22,Long PLC,235.94137981050375,507825672.17,ISO 14001,4,494662.07,18982.83,255687.43,3803,Yes,Aerospace,High,Not Diverse,235.94137981050375
2023-07-22,"Miranda, Pennington and Compton",86.57335810347315,241210952.95,ISO 14001,1,49779.74,1238.21,356258.66,1139,Yes,Aerospace,Medium,Not Diverse,86.57335810347315
2023-07-22,Frye-Gutierrez,212.74408892204303,514975411.8,Green Business,5,167528.6,91000.88,434892.24,7678,No,Electronics,Low,Not Diverse,212.74408892204303
2023-07-22,Pruitt-Carter,86.77633843825188,554589086.74,Green Business,5,549145.8,74312.01,206728.76,2278,Yes,Automotive,Medium,Not Diverse,86.77633843825188
2023-07-22,"Clay, King and Peterson",176.19717557575612,407991130.96,ISO 14001,6,91441.11,48229.95,921000.63,4070,Yes,Automotive,Medium,Not Diverse,176.19717557575612
2023-07-22,Gray-Gonzalez,232.47071609558327,244514317.34,Green Business,5,515224.5,39223.16,240689.16,2245,No,Automotive,High,Not Diverse,232.47071609558327
2023-07-22,Thomas-Wheeler,281.4201051128149,967146822.85,LEED,1,128177.29,54805.51,59747.93,8976,Yes,Automotive,High,Diverse,281.4201051128149
2023-07-22,Newton LLC,339.9248521589425,285749811.81,LEED,10,796619.48,94665.32,37974.86,9132,Yes,Aerospace,High,Diverse,339.9248521589425
2023-07-22,"Mcdaniel, Brown and Cantu",85.7076358055089,376966840.86,ISO 14001,7,483284.15,98707.44,254003.87,2130,Yes,Pharmaceuticals,Low,Not Diverse,85.7076358055089
2023-07-22,Hunter Group,178.26380545572368,733134257.97,Green Business,1,866092.61,70223.68,423218.01,4525,No,Electronics,Medium,Diverse,178.26380545572368
2023-07-22,Gonzalez-Schultz,83.40127967907694,321050918.5,ISO 14001,10,266791.3,76875.68,194651.69,3701,Yes,Electronics,Medium,Not Diverse,83.40127967907694
2023-07-22,Hawkins LLC,316.0511565184988,735296387.28,LEED,5,856203.34,97050.02,719348.29,3276,Yes,Consumer Goods,Medium,Not Diverse,316.0511565184988
2023-07-22,Proctor Group,318.33218848736277,241033728.81,Green Business,9,287213.16,1131.42,640758.85,6104,No,Pharmaceuticals,Low,Not Diverse,318.33218848736277
2023-07-22,Daniels-Bell,181.76800260934354,737855340.04,LEED,8,351169.57,54150.25,401050.41,3058,Yes,Aerospace,Low,Diverse,181.76800260934354
2023-07-22,Harmon-Vance,333.4225601437278,865234041.99,Green Business,2,732781.62,80871.69,335093.42,3552,No,Consumer Goods,Medium,Not Diverse,333.4225601437278
2023-07-22,Thompson-Rollins,266.8023362365959,298915066.84,Green Business,0,210160.54,57476.26,370283.14,7506,No,Consumer Goods,Low,Not Diverse,266.8023362365959
2023-07-22,Simon-Wallace,256.3871327278247,807515229.09,LEED,3,186699.17,37389.27,955953.58,8746,Yes,Aerospace,High,Not Diverse,256.3871327278247
2023-07-22,"Davis, Williams and Robinson",86.63548888579679,206920497.8,LEED,7,748067.46,44360.7,735812.59,1233,Yes,Consumer Goods,Low,Not Diverse,86.63548888579679
2023-07-22,Mills-Roy,149.30258450553217,394000838.06,Green Business,6,514796.95,39251.06,235989.18,1017,Yes,Electronics,Medium,Diverse,149.30258450553217
2023-07-22,"Shaw, Cortez and Patel",89.1111952836153,548422443.55,Green Business,7,898185.37,52114.79,80019.02,7800,No,Electronics,Low,Diverse,89.1111952836153
2023-07-22,Carr PLC,218.7948461724249,878697664.03,LEED,4,663551.75,67298.32,704702.48,447,Yes,Electronics,Medium,Not Diverse,218.7948461724249
2023-07-22,"Herrera, Hughes and Duncan",171.07101986798506,288832655.83,Green Business,3,113677.65,75379.14,218379.32,6634,No,Aerospace,High,Not Diverse,171.07101986798506
2023-07-22,"Marquez, Smith and Lopez",190.91635418199013,897242761.37,ISO 14001,1,550478.06,67447.45,563901.54,1454,No,Consumer Goods,High,Diverse,190.91635418199013
2023-07-22,Chavez-Smith,167.78510944420358,318408079.54,Green Business,2,797860.46,84216.61,672959.85,8025,Yes,Automotive,Medium,Diverse,167.78510944420358
2023-07-22,Hanson LLC,287.0504152672048,62879154.22,LEED,10,324232.63,94640.6,46365.51,9340,No,Automotive,High,Not Diverse,287.0504152672048
2023-07-22,"Briggs, Cole and Salazar",243.86140086177883,776226214.41,Green Business,5,59713.27,37453.17,613345.94,2525,No,Pharmaceuticals,Low,Not Diverse,243.86140086177883
2023-07-22,Jackson-Parks,170.9354800094234,710393206.58,Green Business,4,827126.88,43273.45,934590.22,6534,No,Pharmaceuticals,High,Not Diverse,170.9354800094234
2023-07-22,Zamora Group,92.2121387947964,768682075.41,LEED,5,435922.84,84148.35,909815.82,7612,Yes,Automotive,Medium,Not Diverse,92.2121387947964
2023-07-22,Figueroa-Walker,149.05792768247022,77646135.92,Green Business,8,877978.92,48654.96,149124.92,7328,Yes,Consumer Goods,High,Diverse,149.05792768247022
2023-07-22,Flores-Holt,315.16791280456624,232135119.71,LEED,6,89497.57,71220.82,655157.14,7978,No,Automotive,Low,Diverse,315.16791280456624
2023-07-22,Everett-Horn,227.07170084071225,202349400.91,LEED,10,884417.73,94760.29,42212.77,6246,No,Automotive,Medium,Not Diverse,227.07170084071225
2023-07-22,"Cunningham, Johnson and Murray",231.45274561702752,381100863.88,Green Business,1,460081.93,21688.05,29052.19,8641,No,Pharmaceuticals,Low,Not Diverse,231.45274561702752
2023-07-22,Dougherty-Wallace,204.47832346751977,215081578.94,ISO 14001,5,135973.59,51774.61,725142.01,4080,Yes,Electronics,High,Diverse,204.47832346751977
2023-07-22,Walker-White,83.6320944275788,521639309.18,LEED,7,139021.34,34667.37,321636.02,9755,Yes,Aerospace,Low,Diverse,83.6320944275788
2023-07-22,"Jackson, Leblanc and Allen",84.91352460759072,676695375.11,Green Business,2,77097.24,79816.31,110900.74,5638,Yes,Consumer Goods,High,Diverse,84.91352460759072
2023-07-22,Lindsey-Fisher,85.1136817646356,378727161.83,LEED,8,89638.63,84831.74,275731.1,1220,Yes,Aerospace,High,Diverse,85.1136817646356
2023-07-22,Moody-Armstrong,83.54742043441813,271052227.76,ISO 14001,10,500459.04,62926.5,887862.43,5365,Yes,Aerospace,Medium,Diverse,83.54742043441813
2023-07-22,"Koch, Silva and Koch",137.27854350473274,255275876.4,Green Business,4,377020.09,28591.94,40851.31,9072,No,Automotive,Medium,Not Diverse,137.27854350473274
2023-07-22,"Robertson, Beck and Salinas",86.36362778018298,695534357.38,LEED,6,991110.32,64163.55,271832.51,591,Yes,Automotive,Low,Not Diverse,86.36362778018298
2023-07-22,"Olsen, Watson and Frye",333.47171568903667,561110655.27,ISO 14001,8,937784.19,71101.28,293616.7,7103,No,Aerospace,Medium,Diverse,333.47171568903667
2023-07-22,"Jackson, Stephens and Gardner",287.33082588410923,585923024.39,Green Business,2,17577.82,36840.37,472907.67,3391,Yes,Pharmaceuticals,Medium,Diverse,287.33082588410923
2023-07-22,Fleming-Stevenson,236.22177990528272,394317561.34,ISO 14001,7,153834.59,9057.58,178370.86,2269,Yes,Aerospace,High,Diverse,236.22177990528272
2023-07-22,"Mcfarland, Sanchez and Oliver",299.05200141665773,287538470.35,ISO 14001,3,857623.78,74178.09,530830.35,904,No,Electronics,Medium,Diverse,299.05200141665773
2023-07-22,Rojas LLC,225.08134802728136,10845614.59,ISO 14001,1,635267.27,50998.42,744991.06,8127,No,Consumer Goods,Low,Diverse,225.08134802728136
2023-07-22,Miller Ltd,250.48710104507617,724328535.46,LEED,0,206653.54,90359.18,804405.84,4215,Yes,Consumer Goods,Medium,Diverse,250.48710104507617
2023-07-22,"Jones, Sanders and Peterson",85.2864887482675,7240196.64,Green Business,9,584017.0,17051.69,469637.43,6134,Yes,Electronics,Low,Not Diverse,85.2864887482675
2023-07-22,Mccormick Inc,227.9348687492834,844509019.21,Green Business,4,735546.87,87887.05,563704.43,5521,No,Aerospace,Medium,Not Diverse,227.9348687492834
2023-07-22,"Freeman, Frederick and Hunter",255.03216380800163,530253006.06,ISO 14001,8,197504.71,32312.7,594599.49,5613,No,Consumer Goods,Low,Not Diverse,255.03216380800163
2023-07-22,Patel-Weber,89.57852939553536,4690157.17,ISO 14001,0,598583.0,55078.64,618707.14,4284,No,Automotive,High,Diverse,89.57852939553536
2023-07-22,"Hicks, Leonard and Oconnell",135.62775438121983,200748830.58,ISO 14001,0,365433.55,78416.23,731728.03,8441,Yes,Consumer Goods,Medium,Diverse,135.62775438121983
2023-07-22,"Miller, Taylor and Tran",312.2500384265075,384999309.57,ISO 14001,5,108890.54,88773.61,38993.14,7463,No,Pharmaceuticals,High,Diverse,312.2500384265075
2023-07-22,Schneider-Vasquez,86.7266233108774,578614360.4,Green Business,0,134074.42,13457.91,784787.12,5360,Yes,Electronics,Low,Not Diverse,86.7266233108774
2023-07-22,Hardy LLC,215.088029562253,582340423.33,ISO 14001,1,185580.79,2528.81,195734.09,7979,Yes,Consumer Goods,Medium,Not Diverse,215.088029562253
2023-07-22,"Johnston, Spencer and Reilly",322.81487069468153,736330215.81,LEED,0,144939.27,88506.87,233563.35,4275,No,Consumer Goods,Medium,Diverse,322.81487069468153
2023-07-22,Phelps PLC,174.69558061331674,739421726.64,Green Business,9,807498.92,52231.16,262647.32,9818,No,Consumer Goods,Medium,Not Diverse,174.69558061331674
2023-07-22,"Hanson, Mueller and Davis",82.80031390799422,162651592.81,ISO 14001,2,890174.29,27173.74,978749.15,1364,Yes,Automotive,Medium,Diverse,82.80031390799422
2023-07-22,Miller and Sons,333.36085208648666,615741107.95,LEED,5,983141.25,84945.14,361035.06,6346,Yes,Electronics,High,Diverse,333.36085208648666
2023-07-22,"Pearson, Mckee and Salazar",282.2973746837527,895401767.34,ISO 14001,0,913483.61,51992.31,157680.37,7045,Yes,Pharmaceuticals,Medium,Not Diverse,282.2973746837527
2023-07-22,Turner PLC,243.46564386534206,734147513.34,LEED,1,506944.83,43603.09,188707.39,3054,Yes,Automotive,Medium,Diverse,243.46564386534206
2023-07-22,"Thompson, Myers and Cole",225.05799681931538,989854041.23,LEED,10,263354.15,36212.43,154302.23,4255,No,Electronics,Medium,Diverse,225.05799681931538
2023-07-22,Bauer-Miller,167.4197000848029,386891584.48,LEED,1,130681.03,71684.61,46650.73,613,Yes,Pharmaceuticals,High,Diverse,167.4197000848029
2023-07-22,James-Hall,210.39385937795157,885190650.18,Green Business,3,716167.0,14467.54,794370.39,6177,Yes,Electronics,Low,Not Diverse,210.39385937795157
2023-07-22,Moreno-Rodriguez,194.82000561120321,562718362.53,LEED,6,531751.53,67852.91,315973.02,1629,No,Aerospace,Medium,Diverse,194.82000561120321
2023-07-22,Cline-Ortiz,265.40531093905145,921030204.85,Green Business,0,239504.25,22238.87,791533.56,4530,No,Aerospace,High,Diverse,265.40531093905145
2023-07-22,Garrett-Parker,210.1567984649539,930982163.75,Green Business,6,829621.13,30066.71,21034.56,7368,Yes,Pharmaceuticals,Low,Diverse,210.1567984649539
2023-07-22,"Wright, Strong and Cooper",82.79337658157979,326781264.27,LEED,2,43633.92,86380.02,345470.43,8956,Yes,Consumer Goods,High,Not Diverse,82.79337658157979
2023-07-22,Sanchez-Lee,212.18602288159417,649303995.93,Green Business,1,29025.61,98223.6,610630.46,7143,Yes,Aerospace,Medium,Not Diverse,212.18602288159417
2023-07-22,Ward-Banks,288.1230100494735,562180787.83,LEED,8,896031.9,79728.0,12918.84,9830,Yes,Consumer Goods,Medium,Not Diverse,288.1230100494735
2023-07-22,"Lane, Nelson and Davis",90.75127039453446,325890839.52,ISO 14001,7,875682.98,34150.0,971650.81,7731,No,Automotive,High,Not Diverse,90.75127039453446
2023-07-22,"Mathews, Ford and Williams",279.84455705921914,219603529.21,LEED,0,671517.0,12757.97,994426.98,2269,No,Electronics,Medium,Diverse,279.84455705921914
2023-07-22,Barton Ltd,158.41397459288086,903603623.39,Green Business,7,790523.58,15476.31,135887.41,1428,No,Aerospace,Medium,Diverse,158.41397459288086
2023-07-22,Rosales LLC,86.06929078095439,71230354.39,LEED,9,781080.82,37874.19,721090.54,2355,No,Aerospace,High,Diverse,86.06929078095439
2023-07-22,Carter-Jones,83.44592152402521,859566657.44,LEED,4,385137.23,33233.03,556868.53,9077,Yes,Consumer Goods,Medium,Diverse,83.44592152402521
2023-07-22,Garner-Sherman,267.7832321096686,661014628.67,LEED,9,343994.69,26625.06,734887.62,3850,No,Electronics,Medium,Not Diverse,267.7832321096686
2023-07-22,Pineda-Austin,91.26045232156679,712141012.46,LEED,0,399283.59,95826.73,254274.51,6231,Yes,Automotive,Low,Diverse,91.26045232156679
2023-07-22,Lee Ltd,87.31406956291286,812444762.38,ISO 14001,10,613690.22,25328.54,80508.1,1582,Yes,Electronics,Medium,Not Diverse,87.31406956291286
2023-07-22,Dickson and Sons,197.28047205122897,42562327.4,LEED,8,432678.17,13723.44,478383.22,2802,Yes,Consumer Goods,Low,Not Diverse,197.28047205122897
2023-07-22,Garcia PLC,222.0368637714165,306822463.79,ISO 14001,10,43142.58,43658.41,287390.94,1399,No,Aerospace,Low,Not Diverse,222.0368637714165
2023-07-22,"Gomez, Wilson and Wilson",87.56581771403162,339212874.89,LEED,1,153131.65,46321.13,859513.21,1582,Yes,Aerospace,High,Not Diverse,87.56581771403162
2023-07-22,Myers-Cervantes,246.7281307689228,217306553.66,LEED,7,415952.67,2988.4,649491.09,1596,Yes,Consumer Goods,High,Not Diverse,246.7281307689228
2023-07-22,Cummings and Sons,203.18196165227565,132807603.26,LEED,6,91193.83,71575.06,656186.56,342,Yes,Automotive,Medium,Not Diverse,203.18196165227565
2023-07-22,Johnson Group,308.1606804091717,221923804.11,Green Business,8,940864.45,96611.7,761000.95,8072,Yes,Pharmaceuticals,High,Not Diverse,308.1606804091717
2023-07-22,"Brown, Norton and Reyes",233.02231410308923,503876983.22,ISO 14001,1,145896.19,24599.16,601245.05,4617,Yes,Electronics,Low,Diverse,233.02231410308923
2023-07-22,Reid Ltd,153.39263881374595,6521376.1,Green Business,10,126595.87,97598.39,899206.52,1458,No,Aerospace,Medium,Diverse,153.39263881374595
2023-07-22,Werner-Levy,330.7594010737868,165552053.68,ISO 14001,2,126521.54,40563.73,104047.62,5615,Yes,Pharmaceuticals,High,Diverse,330.7594010737868
2023-07-22,Morrow Ltd,146.0765188606638,326523278.54,Green Business,7,682326.23,14317.21,322561.83,4732,Yes,Aerospace,Low,Not Diverse,146.0765188606638
2023-07-22,"Taylor, Jones and Dunn",88.01756585097243,9169020.08,LEED,6,28574.14,63065.0,308356.15,1728,Yes,Aerospace,High,Not Diverse,88.01756585097243
2023-07-22,Jefferson Inc,159.6584886668758,904492222.86,Green Business,5,877050.49,42328.34,40130.24,9017,No,Aerospace,Medium,Diverse,159.6584886668758
2023-07-22,"Price, Gomez and Willis",192.12351468386856,372615295.05,LEED,2,994568.34,14870.72,284482.65,5339,No,Aerospace,Low,Not Diverse,192.12351468386856
2023-07-22,Lopez and Sons,237.0116871898945,675454516.51,ISO 14001,1,692673.58,70697.85,203417.29,4294,Yes,Pharmaceuticals,Low,Diverse,
2023-07-22,"Obrien, Bennett and Graham",251.82596436380587,859884485.97,Green Business,0,909206.46,61484.99,461595.79,5086,Yes,Electronics,Low,Not Diverse,251.82596436380587
2023-07-22,Salazar-Sandoval,186.86160532226242,135664670.01,Green Business,6,250624.1,68105.49,814746.28,9490,Yes,Consumer Goods,Low,Not Diverse,186.86160532226242
2023-07-22,"Jackson, Franco and Moody",86.7836651249828,33083607.64,Green Business,1,460994.68,58947.56,515412.84,4765,Yes,Automotive,High,Not Diverse,86.7836651249828
2023-07-22,Gomez-Turner,152.89329441611466,616470036.08,LEED,3,156427.51,27663.25,431542.09,8850,Yes,Consumer Goods,Medium,Diverse,152.89329441611466
2023-07-22,Fuller-Douglas,85.57972777658148,584344702.34,LEED,5,181446.81,69099.86,358837.01,8944,No,Aerospace,High,Diverse,85.57972777658148
2023-07-22,"Mccarthy, Gardner and Carlson",291.8154776520578,912973313.65,Green Business,7,302448.69,92827.58,460337.72,8960,No,Pharmaceuticals,Medium,Not Diverse,291.8154776520578
2023-07-22,Moore-Pierce,83.49239438081719,273736878.91,Green Business,7,945851.94,34290.0,978630.03,9465,No,Electronics,Low,Not Diverse,83.49239438081719
2023-07-22,Burns Inc,85.4758905598514,224185035.19,LEED,1,370899.31,19265.32,497602.37,4720,Yes,Aerospace,High,Diverse,85.4758905598514
2023-07-22,Johnson Inc,85.01816697732284,108118694.43,Green Business,6,77648.67,86021.05,867417.96,5959,No,Consumer Goods,Low,Not Diverse,85.01816697732284
2023-07-22,"Smith, Sandoval and Wang",83.55795993286034,150563628.66,LEED,9,544657.45,12671.5,315694.21,7367,Yes,Pharmaceuticals,High,Not Diverse,83.55795993286034
2023-07-22,"Mejia, Edwards and Zimmerman",228.1651996731969,443360324.86,ISO 14001,0,420859.68,99611.04,222548.24,2475,Yes,Aerospace,Medium,Not Diverse,228.1651996731969
2023-07-22,Griffin-Mitchell,159.11602370811045,729660876.0,ISO 14001,4,239699.27,69603.19,136450.13,1587,Yes,Consumer Goods,Low,Not Diverse,159.11602370811045
2023-07-22,Campos PLC,84.32852431206828,720300201.81,ISO 14001,9,252024.08,2335.16,852741.75,3019,Yes,Pharmaceuticals,Medium,Diverse,84.32852431206828
2023-07-22,"Hunter, Weiss and Hill",89.78240570310356,266785298.46,Green Business,0,493329.31,11038.65,454115.8,231,No,Aerospace,High,Not Diverse,89.78240570310356
2023-07-22,Sandoval and Sons,253.39924979057824,596093645.23,Green Business,4,439459.24,53601.62,422261.27,8574,No,Automotive,Medium,Diverse,253.39924979057824
2023-07-22,"Lopez, Ibarra and Rogers",152.55787919459303,34551529.89,ISO 14001,5,383133.28,96533.09,352379.65,1629,Yes,Consumer Goods,Low,Diverse,152.55787919459303
2023-07-22,Parker-Adkins,170.6942264367714,448921126.88,LEED,2,515899.38,13004.35,431731.67,9808,No,Consumer Goods,Medium,Not Diverse,170.6942264367714
2023-07-22,"Smith, Shepard and Walker",265.6653074008651,923502868.55,ISO 14001,2,188916.49,42377.73,524083.58,4801,No,Automotive,Low,Diverse,265.6653074008651
2023-07-22,"Perez, Mckinney and Lopez",91.84232873952433,721033039.12,Green Business,9,179192.04,93571.71,316730.75,144,Yes,Automotive,High,Not Diverse,91.84232873952433
2023-07-22,Olson-Hernandez,160.61119757532992,401819087.04,ISO 14001,9,115769.16,88918.37,690436.27,8216,No,Consumer Goods,Medium,Diverse,160.61119757532992
